Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
"377
4",TVS LOGISTICS SERVICES LTD,U.S.A,TARUN KHANNA,CHENNAI,Motorised road freight transport,28.50,0.39,
"377
5",HIROTEC INDIA PVT LTD,U.S.A,HIROTEC AMERICA INC,CHENNAI,Manufacture of metal-forming machinery and machine tools n.e.c,102.75,1.42,
"377
6",STATS SYSTEM INDIA PRIVATE LIMITED,U.S.A,STATS LLC,BANGALORE,Providing software support and maintenance to the clients,29.41,0.41,
"377
7",FASHNEAR TECHNOLOGIES PRIVATE LIMITED,U.S.A,MEESHO INC,BANGALORE,Other information technology and computer service activities n.e.c,208.23,2.88,
"377
8",GAMELORE INDIA PVT LTD,U.S.A,GAMELORE INC,BANGALORE,"Other data processing, hosting and related activities n.e.c.",0.98,0.01,
"377
9",BETTER TEAM HIRING TECHNOLOGIES PVT LTD,U.S.A,VIVEK MEHRA AND SONIA BHANOT,BANGALORE,Management consultancy activities,10.22,0.14,
"378
0",BETTER TEAM HIRING TECHNOLOGIES PVT LTD,U.S.A,POONAM SHAH,BANGALORE,Management consultancy activities,2.05,0.03,
"378
1",BETTER TEAM HIRING TECHNOLOGIES PVT LTD,U.S.A,GOORAH SOLUM FAMILY TRUST,BANGALORE,Management consultancy activities,3.41,0.05,
"378
2",PASTICHE HOME DESIGN PRIVATE LIMITED,U.S.A,VIRTUOSO PASTICHE LLC,BANGALORE,"Manufacture of furniture made of
wood",0.10,0.00,
"378
3",PASTICHE HOME DESIGN PRIVATE LIMITED,U.S.A,VIRTUOSO PASTICHE LLC,BANGALORE,Manufacture of furniture made of wood,0.67,0.01,
"378
4",PASTICHE HOME DESIGN PRIVATE LIMITED,U.S.A,VIRTUOSO PASTICHE LLC,BANGALORE,Manufacture of furniture made of wood,1.32,0.02,
"378
5",NATURE'S FIRST INDIA PVT. LTD.,U.S.A,NATURES FIRST INC,BANGALORE,Manufacture of other bakery products n.e.c.,1.93,0.03,
"378
6",TANGO NETWORKS RIVATE LIMITED,U.S.A,DOUGLAS J BARTEK,BANGALORE,Providing software support and maintenance to the clients,0.10,0.00,
"378
7",AQUERALABS INDIA PRIVATE LIMITED,U.S.A,AQUERA INC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",1.00,0.01,
"378
8","ASAP TALENT MANAGEMENT SERVICES
PVT LTD",U.S.A,NANCY ANN WILLIAMS,BANGALORE,"Human resources provision and
management of",0.10,0.00,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,human resources functions,,,
"378
9",ASAP TALENT MANAGEMENT SERVICES PVT LTD,U.S.A,JAMES EARL MALLARD,BANGALORE,"Human resources provision and management of human resources
functions",0.00,0.00,
"379
0",HARNESSIO R&D LABS INDIA PRIVATE LIMITED,U.S.A,HARNESS INC,BANGALORE,"Providing software support and maintenance to the
clients",0.10,0.00,
"379
1",DHARMA LIFE SCIENCES PRIVATE LIMITED,U.S.A,DHARMA LIFE SCIENCES LLC,BANGALORE,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",0.10,0.00,
"379
2",NETSURION TECHNOLOGIES PRIVATE LIMITED,U.S.A,NETSURION LLC,BANGALORE,Other information technology and computer service activities n.e.c,0.10,0.00,
"379
3",NETSURION TECHNOLOGIES PRIVATE LIMITED,U.S.A,MARK AUGUST CORNWELL,BANGALORE,Other information technology and computer service activities n.e.c,0.00,0.00,
"379
4",NETSURION TECHNOLOGIES PRIVATE LIMITED,U.S.A,NETSURION LLC,BANGALORE,Other information technology and computer service activities n.e.c,30.53,0.42,
"379
5",NETSURION TECHNOLOGIES PRIVATE LIMITED,U.S.A,NETSURION LLC,BANGALORE,Other information technology and computer service activities n.e.c,12.68,0.18,
"379
6",YUDEK ORBIT PRIVATE LIMITED,U.S.A,YUDEK INC,BANGALORE,Other information technology and computer service activities n.e.c,0.10,0.00,
"379
7",ADVICIA ADVISORS PVT. LTD.,U.S.A,CAPITOL ADVISORS INC,BANGALORE,Activities auxiliary to financial service activities n.e.c.,0.07,0.00,
"379
8",AIE SOFTWARE INDIA PVT. LTD.,U.S.A,AIENTERPRISE INC,BANGALORE,Providing software support and maintenance to the clients,1.00,0.01,
"379
9",TANKAM INVESTMENTS PRIVATE LIMITED,U.S.A,PRASANTH SANKER,BANGALORE,Activities auxiliary to financial service activities n.e.c.,0.13,0.00,
"380
0",DISPATCH GLOBAL SERVICES INDIA PRIVATE L,U.S.A,DISPATCH GLOBAL SERVICES INC,BANGALORE,Other land transport services n.e.c,4.48,0.06,
"380
1",DELECTABLE TECHNOLOGIES PRIVATE LIMITED,U.S.A,BHUPESH BANSAL,BANGALORE,"Other retail sale not in stores, stalls or
markets",0.65,0.01,
"380
2",DHANYA AGRO INDUSTRIAL PVT LTD,U.S.A,MULCORD TRADING LLC,BANGALORE,Wholesale of textile fibres etc.,150.00,2.08,
"380
3",PAL REMATERIALS INDIA PVT LTD,U.S.A,REMATERIALS INC,AHMEDABAD,Manufacture of other paper products n.e.c.,8.54,0.12,
"380
4",ORIANAA DECORPACK PVT LTD,U.S.A,SURESH ANANDANI,AHMEDABAD,"Manufacture of plastic articles for the packing of goods
(plastic bags, sacks,",7.45,0.10,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,"containers, boxes, cases,",,,
"380
5",Niagara Networks India Private Limited,U.S.A,NIAGARA NETWORKS INC.,CHENNAI,Providing software support and maintenance to the clients,0.10,0.00,
"380
6",SCORA TECHNOLOGIES PVT LTD,U.S.A,RAJESH SUBRAMANYA HAREKAL,HYDERABAD,Other information technology and computer service activities n.e.c,3.25,0.05,
"380
7",M KITCHENS PRIVATE LIMITED,U.S.A,Spics Lounge LLC,HYDERABAD,Restaurants without bars,29.69,0.41,
"380
8",ARKAY TECH SOLUTIONS PVT. LTD.,U.S.A,Arkay Tech Solutions LLC,HYDERABAD,"Providing software support and maintenance to the
clients",6.64,0.09,
"380
9",SIRENA TECHNOLOGIES PRIVATE LIMITED,U.S.A,SRINIVAS KALLAKURCHI,BANGALORE,Providing software support and maintenance to the clients,6.78,0.09,
"381
0",PLATIFY TECHNOLOGIES PRIVATE LIMITED,U.S.A,SARATH CHANDRA CHAPPIDI,BANGALORE,"Other information technology and computer service
activities n.e.c",0.02,0.00,
"381
1",SUMHITHA POLYFABRICS PVT LTD,U.S.A,MURALIDHAR V PENUBOTHU,HYDERABAD,Manufacture of other textiles/textile products n.e.c.,1.31,0.02,
"381
2",RELLEK METAL SERVICE CENTRE PVT. LTD.,U.S.A,RELLEL GROUP LLC,NEW DELHI,"Manufacture of steel in ingots or other primary forms, and other semifinished products of steel",2.51,0.03,
"381
3",MEKOSHA HOSPITALITY PVT LTD,U.S.A,WESTCOURT PROPERTIES LLC,NEW DELHI,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses etc.)",2.32,0.03,
"381
4",LANTRONIX INDIA PVT LTD,U.S.A,LANTRONIX INC,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-
page",0.02,0.00,
"381
5",WIZARD TUBE & ENGINEERED COMPONENTS PRIV,U.S.A,jacob michiel luning prak,CHENNAI,Manufacture of other fabricated metal products n.e.c.,0.08,0.00,
"381
6",MILLETS AND MORE FOODS PRIVATE LIMITED,U.S.A,KARTHIK KANNAN,CHENNAI,"Manufacture of other readymade mixed powders like idli, gulabjamun etc.",0.49,0.01,
"381
7",AMERICAN BREW CRAFTS PRIVATE LIMITED,U.S.A,SATYA S ATHI,HYDERABAD,Manufacture of beer,3.25,0.04,
"381
8",AMERICAN BREW CRAFTS PRIVATE LIMITED,U.S.A,IYAT SYSTEMS INC,HYDERABAD,Manufacture of beer,1.99,0.03,
"381
9",NUKKAD SHOPS TECHNOLOGIES (INDIA) PVT. L,U.S.A,Srikanth Muppidi,HYDERABAD,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES
(ATMS),POINT-OF-",3.20,0.04,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,SALE (POS) TERMINALS,,,
"382
0",NUKKAD SHOPS TECHNOLOGIES (INDIA) PVT. L,U.S.A,Vikram Malladi,HYDERABAD,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES (ATMS),POINT-OF- SALE (POS)
TERMINALS",7.94,0.11,
"382
1",NUKKAD SHOPS TECHNOLOGIES (INDIA) PVT. L,U.S.A,Vivek Malladi,HYDERABAD,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES (ATMS),POINT-OF- SALE (POS) TERMINALS",8.08,0.11,
"382
2",NUKKAD SHOPS TECHNOLOGIES (INDIA) PVT. L,U.S.A,Nilesh S Dave,HYDERABAD,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES (ATMS),POINT-OF- SALE (POS)
TERMINALS",3.20,0.04,
"382
3",NUKKAD SHOPS TECHNOLOGIES (INDIA) PVT. L,U.S.A,Jasvinder Mangat,HYDERABAD,"MANUFACTURE OF COMPUTER TERMINALS, LIKE AUTOMATIC TELLER MACHINES (ATMS),POINT-OF- SALE (POS) TERMINALS",1.91,0.03,
"382
4",M/S ASSURGEN PHARMA PVT LTD,U.S.A,LAKSHMAN PAIDI,HYDERABAD,"Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine",1.99,0.03,
"382
5",REJEUVINE ENTERPRISES PRIVATE LIMITED,U.S.A,KUNAM SUDHAKAR REDDY,HYDERABAD,Other human health activities n.e.c. (including independent ambulance activities),6.27,0.09,
"382
6",ANTHONY AND EDOUARD SOLUTIONS PVT LTD,U.S.A,A&E SOLUTIONS LTD LIABILITY CMP LLC,HYDERABAD,Other information technology and computer service activities n.e.c,0.05,0.00,
"382
7",SUPRASOFT TECHNOLOGIES PVT LTD,U.S.A,SUPRASOFT INC,HYDERABAD,Other information technology and computer service activities n.e.c,3.24,0.04,
"382
8",AIRIS PHARMA PVT LTD,U.S.A,MOHAN R PATALOLLA,HYDERABAD,"Research and experimental development on natural sciences and
engineering",5.31,0.07,
"382
9",AIRIS PHARMA PVT LTD,U.S.A,KISHORE KUMAR GANJI,HYDERABAD,"Research and experimental development on natural sciences and
engineering",1.80,0.02,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"383
0",SIMPLY FRESH PVT LTD,U.S.A,Harvest Capital LLC,HYDERABAD,"Growing of vegetables, n.e.c.",32.50,0.45,
"383
1",LANTRONIX INDIA PVT LTD,U.S.A,LANTRONIX HOLDING COMPANY,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",0.01,0.00,
"383
2",CREATIVE MATERIALS AND INNOVATIONS PVT L,U.S.A,KRISHNA RAJAN EDARA,HYDERABAD,Research and experimental development on natural sciences and engineering,5.23,0.07,
"383
3",M/s MOSCHIP SEMI CONDUCTOR TECHNOLOGY LI,U.S.A,MOURI TECH LLC,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",100.00,1.38,
"383
4",ECLINICAL INDIA PVT LTD,U.S.A,ECLINICAL WORKS LLC,MUMBAI,Providing software support and maintenance to the clients,29.99,0.44,
"383
5",ECLINICAL INDIA PVT LTD,U.S.A,ECLINICAL WORKS LLC,MUMBAI,Providing software support and maintenance to the clients,31.99,0.47,
"383
6",LAXMI MEDICARE INDIA PVT LTD,U.S.A,JYOTI-RAM REAL ESTATE LLC,MUMBAI,"Other professional, scientific and technical activities n.e.c.",5.84,0.09,
"383
7",FOSBEL INDIA PVT LTD,U.S.A,FOSBEL INC,MUMBAI,Repair of other equipment,10.00,0.15,
"383
8",LARSEN & TOUBRO INFOTECH LIMITED,U.S.A,PURUSHOTTAM GIRI,MUMBAI,Providing software support and maintenance to the clients,0.04,0.00,
"383
9",ALGOSURG TECHNOLOGIES INDIA PVT LTD,U.S.A,ALGOSURG INC,MUMBAI,Other information service activities n.e.c.,0.01,0.00,
"384
0",SMARTCLOUD INFOTECH PL,U.S.A,LOGIC SOFT INC,MUMBAI,Other information technology and computer service activities n.e.c,1.69,0.02,
"384
1",ANZU TECHNOLOGIES PVT LTD,U.S.A,DAVID M HIRSCHFELD,MUMBAI,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-
page",0.10,0.00,
"384
2",INVENTURUS KNOWLEDGE SOLUTIONS PVT LTD,U.S.A,Leonard J Wenyon,PANAJI,"Other information technology and computer service
activities n.e.c",0.14,0.00,
"384
3",INVENTURUS KNOWLEDGE SOLUTIONS PVT LTD,U.S.A,Katherine N Davis,PANAJI,"Other information technology and computer service
activities n.e.c",1.00,0.01,
"384
4",REL8 GLOBAL PVT LTD,U.S.A,CHRISTOPHER HUGHERS BURTON,MUMBAI,Other educational services n.e.c.,0.57,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
"384
5",WILD EAST BRANDS PVT LTD,U.S.A,CHIRAG SHAH,MUMBAI,Management consultancy activities,1.35,0.02,
"384
6",WILD EAST BRANDS PVT LTD,U.S.A,METHOD PARTNER INC,MUMBAI,Management consultancy activities,1.32,0.02,
"384
7",OMNIDYNE SYSTEMS PRIVATE LIMITED,U.S.A,ULKA PATEL SHREY JAYANT PATEL,AHMEDABAD,"Research and experimental development on natural sciences and
engineering",0.03,0.00,
"384
8",APPLIED DNA SCIENCES INDIA PRIVATE LIMIT,U.S.A,APPLIED DNA SCIENCES INC,AHMEDABAD,Investigation activities,4.00,0.06,
"384
9",ANUPAM RASAYAN INDIA LTD.,U.S.A,KIRAN PALLAVI INVESTMENTS LLC,AHMEDABAD,Manufacture of organic and inorganic chemical compounds n.e.c.,195.09,2.84,
"385
0",ALCOA GREEN TECH INDIA PVT LTD,U.S.A,ALCOA GREENTECH INC.,NEW DELHI,Collection of non- hazardous waste,2.72,0.04,
"385
1",COMMUNITI CONNECT PVT LTD,U.S.A,FCL TECH LTD,NEW DELHI,Other information technology and computer service activities n.e.c,0.10,0.00,
"385
2",COMMUNITI CONNECT PVT LTD,U.S.A,SHANE HUGH CREHAN AS NOMINEE OF FCL TECH,NEW DELHI,Other information technology and computer service activities n.e.c,0.00,0.00,
"385
3",TEDAN TECHALYTIC PRIVATE LIMITED,U.S.A,DANIEL KEENER,AHMEDABAD,Other information technology and computer service activities n.e.c,0.05,0.00,
"385
4",LUCIDEUS TECHNOLOGIES PVT LTD,U.S.A,LUCIDEUS INC,NEW DELHI,Other information technology and computer service activities n.e.c,3.16,0.05,
"385
5",BRAY CONTROL INDIA PRIVATE LIMITED,U.S.A,BRAY INTERNATIONAL INC,AHMEDABAD,"Manufacture of other pumps, compressors, taps and valves etc.",218.09,3.17,
"385
6",DEFMACRO SOFTWARE PRIVATE LIMITED,U.S.A,SOFTWARE IS CORRECT INC,NEW DELHI,"Other data processing, hosting and related activities n.e.c.",67.41,0.98,
"385
7","ENGLISH HELPER
EDUCATION TECHNOLOGIES PV",U.S.A,ENGLISH HELPER INC,NEW DELHI,Educational support services,7.84,0.11,
"385
8",FIRST SOURCE SOLUTIONS LTD.,U.S.A,ARJUN MITRA,MUMBAI,Other information service activities n.e.c.,0.55,0.01,
"385
9",FIRST SOURCE SOLUTIONS LTD.,U.S.A,ARJUN MITRA,MUMBAI,Other information service activities n.e.c.,0.60,0.01,
"386
0",FIRST SOURCE SOLUTIONS LTD.,U.S.A,"VENKATARAMAN KRISHNAMURTHY
RAJAMANI",MUMBAI,"Other information service activities
n.e.c.",1.31,0.02,
"386
1",FIRST SOURCE SOLUTIONS LTD.,U.S.A,VENKATARAMAN KRISHNAMURTHY RAJAMANI,MUMBAI,Other information service activities n.e.c.,0.71,0.01,
"386
2",SLOAN MANAGEMENT ADVISORY SERVICES (INDI,U.S.A,emporia INC,CHENNAI,Management consultancy activities,2.49,0.04,
"386
3",ECLINICAL INDIA PVT LTD,U.S.A,ECLINICAL WORKS LLC,MUMBAI,Providing software support and,13.51,0.20,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,maintenance to the clients,,,
"386
4",LOGO INFOSOFT BUSINESS TECHNOLOGY PVT LT,U.S.A,GSF SOFTWARE LABS LLC,MUMBAI,Providing software support and maintenance to the clients,16.15,0.24,
"386
5",M/S. CARESSA SOLUTIONS PVT. LTD,U.S.A,PARAGON GLOBAL LLC,BHUBANESHWA R,Providing software support and maintenance to the clients,0.61,0.01,
"386
6",KOKOS VCO PVT LTD,U.S.A,Kokos USA INC,MUMBAI,"Manufacture of vegetable oils and fats
excluding corn oil",0.60,0.01,
"386
7",BAYSIDE ENTERTAINMENT PVT LTD,U.S.A,RAHUL TULSYAN AND RUCHITA TULSYAN,BANGALORE,"Retail sale in non- specialized stores with food, beverages or tobacco predominating",2.00,0.03,
"386
8",VIEWMYRECORDS PRIVATE LIMITED,U.S.A,SATHYA YALVIGI,BANGALORE,"Operation of other websites that act as portals to the Internet, such as media sites providing periodically",1.34,0.02,
"386
9",PREVALENCE GREEN SOLUTIONS PRIVATE LIMIT,U.S.A,GOLDEN GATE GREEN SOLUTIONS LLC,BANGALORE,Manufacture of motor vehicles n.e.c.,14.87,0.22,
"387
0","NOMISMA MOBILE
SOLUTIONS PRIVATE LIMITED",U.S.A,"500 Fintech, L.P.",KOLKATA,"Activities auxiliary to
financial service activities n.e.c.",6.49,0.09,
"387
1","NOMISMA MOBILE
SOLUTIONS PRIVATE LIMITED",U.S.A,"500 Fintech, L.P.",KOLKATA,"Activities auxiliary to
financial service activities n.e.c.",0.01,0.00,
"387
2",TVS LOGISTICS SERVICES LTD,U.S.A,david a robbins,CHENNAI,Motorised road freight transport,7.80,0.11,
"387
3",TVS LOGISTICS SERVICES LTD,U.S.A,mayuram s krishnan vydehi krishnan,CHENNAI,Motorised road freight transport,1.95,0.03,
"387
4",MODERN TESTING SERVICES (INDIA) P LTD,U.S.A,Hogunn Park,CHENNAI,Technical testing and analysis,0.05,0.00,
"387
5",XENON AUTOMOTIVE INDIA PRIVATE LIMITED,U.S.A,Silpa Sigireddy,CHENNAI,"Maintenance and
repair of motor vehicles",3.32,0.05,
"387
6",NOCOINZ PAYMENT SOLUTIONS PRIVATE LIMITE,U.S.A,Rajesh R Goel,JAIPUR,Other information technology and computer service activities n.e.c,0.00,0.00,
"387
7",SPERIDIAN TECHNOLOGIES PVT. LTD.,U.S.A,SPERIDIAN TECHNOLOGIES LLC,KOCHI,Providing software support and maintenance to the clients,4.23,0.06,
"387
8",SPERIDIAN TECHNOLOGIES PVT. LTD.,U.S.A,SPERIDIAN TECHNOLOGIES LLC,KOCHI,Providing software support and maintenance to the clients,3.10,0.05,
"387
9",SPERIDIAN TECHNOLOGIES PVT. LTD.,U.S.A,"SPERIDIAN TECHNOLOGIES LLC,",KOCHI,Providing software support and maintenance to the clients,2.80,0.04,
"388
0",M/S INNOVARE LABS PVT LTD,U.S.A,Rama Krishna Chinta,HYDERABAD,"Manufacture of medicinal substances
used in the",1.02,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,"manufacture of pharmaceuticals: antibiotics, endocrine",,,
"388
1",EXATRON SERVERS MANUFACTURING PVT LTD,U.S.A,RAGHURAM R AMIREDDY,HYDERABAD,"Manufacture of desktop computers, laptop computers, hand-held computers (e.g. PDA), mainframe computers",0.01,0.00,
"388
2",NARNE HOTELS AND RESORTS PRIVATE LIMITED,U.S.A,Sai Babu Appalaneni,HYDERABAD,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",19.88,0.29,
"388
3",CRUX BIOTECH INDIA PRIVATE LIMITED,U.S.A,munnangi siva kumar reddy,HYDERABAD,"MANUFACTURE OF DISTILLED, POTABLE, ALCOHOLIC BEVERAGES SUCH AS WHISKY,BRANDY, GIN, MIXED DRINKS E",19.45,0.28,
"388
4",AGRIMA INFOTECH INDIA PVT. LTD.,U.S.A,SHEILA MALIEKEL AND VARGHESE MALIEKEL,KOCHI,"Other information technology and computer service
activities n.e.c",2.20,0.03,
"388
5",AGRIMA INFOTECH INDIA PVT. LTD.,U.S.A,JOSEPH MALIEKEL,KOCHI,"Other information technology and computer service
activities n.e.c",2.04,0.03,
"388
6",NJSOFT INDIA PVT LTD,U.S.A,NJSOFT INC,MUMBAI,Providing software support and maintenance to the clients,0.50,0.01,
"388
7",HAIKUJAM TECHNOLOGIES PVT LTD,U.S.A,HAIKUJAM INC,MUMBAI,Other information technology and computer service activities n.e.c,52.75,0.77,
"388
8",LOGO INFOSOFT BUSINESS TECHNOLOGY PVT LT,U.S.A,GSF Software Labs LLC,MUMBAI,"Providing software support and maintenance to the
clients",2.50,0.04,
"388
9",FASHNEAR TECHNOLOGIES PRIVATE LIMITED,U.S.A,MEESHO INC,BANGALORE,Other information technology and computer service activities n.e.c,67.42,0.98,
"389
0",DAVINTA TECHNOLOGIES INDIA PRIVATE LIMIT,U.S.A,FINANCIAL INCLUSION TECHNOLOGIES LLC,BANGALORE,Other information technology and computer service activities n.e.c,41.56,0.61,
"389
1",PENGALA LEARNING PRIVATE LIMITED,U.S.A,PRADEEP SINGH,BANGALORE,Other information technology and computer service activities n.e.c,32.75,0.48,
"389
2",ALGONOMIQS TECHNOLOGIES PRIVATE LIMITED,U.S.A,ALGONOMICS INC,BANGALORE,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-
page",1.00,0.01,
"389
3",TECH MAHINDRA LTD (MAHINDRA BRITISH TELE,U.S.A,MALI RAHUL ASHOK,MUMBAI,Computer consultancy and,0.61,0.01,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
,,,,,computer facilities management activities,,,
"389
4",BPMLINKS SOLUTIONS PRIVATE LIMITED,U.S.A,BPMLINKS LLC,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",0.10,0.00,
"389
5",NARNE HOTELS AND RESORTS PRIVATE LIMITED,U.S.A,Rajendra P Appalaneni,HYDERABAD,"Hotels and Motels, inns, resorts providing short term lodging facilities includes accommodation in house",6.59,0.10,
"389
6",VIVIFY VENTURES PVT LTD,U.S.A,Vivify Ventures LLC,HYDERABAD,Activities of holding companies,9.02,0.13,
"389
7",ROBUSTWARE IT SOLUTIONS INDIA PRIVATE LI,U.S.A,ROBUSTWARE INC,HYDERABAD,"Writing , modifying, testing of computer program to meet the needs of a particular client excluding web- page",2.00,0.03,
