Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
363,Peak Securities Private Limited,DELHI,Central Delhi,"Other financial service activities, except insurance and pension
funding activities, n.e.c.",Security AI Limited,HongKong,2.33,0.03,Received in the company,
364,"PEOPLE MATTERS MEDIA
PRIVATE LIMITED",HARYANA,Gurgaon,"Publishing of journals
and periodicals",Mynavi Corporation,Japan,27.38,0.37,"Received in
the Company",
365,Pepperpotts Developers Private Limited,DELHI,South West Delhi,"Other information technology and computer service
activities n.e.c","Jnglee Games, Inc.",U.S.A,0.05,0.00,Received in the Company,
366,PERFECT DAY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Research and experimental development on natural sciences and engineering,Perfect Day Inc,U.S.A,0.09,0.00,Received in the company,
367,PERFECT DAY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Research and experimental development on natural sciences and
engineering",Perfect Day Inc,U.S.A,0.01,0.00,Received in the company,
368,Planet11 Ecommerce Solutions India Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",LEE HYE SUN,South Korea,0.63,0.01,Received in the company,
369,Planet11 Ecommerce Solutions India Private Limited,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",LEE SEOK HO,South Korea,0.98,0.01,Received in the Company,
370,Polygenta Technologies Limited,MAHARASHTRA,Mumbai,"Manufacture of synthetic or artificial filament yarn, whether or not textured including high tenacity
yarn",Perpetual Global Technologies Limited,Mauritius,13.53,0.18,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
371,Polygenta Technologies Limited,MAHARASHTRA,Mumbai,"Manufacture of synthetic or artificial filament yarn, whether or not textured including high tenacity
yarn",Perpetual Global Technologies Limited,Mauritius,0.00,0.00,Received in the Company,
372,Pragati Infra Solutions Private Limited,DELHI,South Delhi,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",Manish Dahiya,Singapore,15.00,0.20,Received in the Company,
373,Pragati Infra Solutions Private Limited,DELHI,South Delhi,"Construction of buildings carried out on own-account basis or on a fee or contract
basis",Manish Dahiya,Singapore,15.00,0.20,Received in the Company,
374,Princeton Information Offshore Private Limited,TELANGANA,Hyderabad,Activities of employment placement agencies,PRINCETON INFORMATION LIMITED,U.S.A,2.26,0.03,Received in the company,
375,"PROMETHEAN SPENTA TECHNOLOGIES PRIVATE
LIMITED",MAHARASHTRA,THANE,"Manufacture of machinery for the dairy
industry",Promethean Power Systems Inc,U.S.A,7.50,0.10,Received in the Company,
376,PROTEGRITY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",Protegrity Corporation,U.S.A,0.09,0.00,Received in the company,
377,"PUGET SOUND STEEL
REBAR ENGINEERING PRIVATE LIMITED",TAMIL NADU,Coimbatore,"Manufacture of other
non-ferrous metals n.e.c.",PUGET SOUND STEEL CO,U.S.A,0.09,0.00,Received in the Company,
378,PYRITE POWER PRIVATE LIMITED,WEST BENGAL,Kolkata,"Electric power generation using solar
energy",BIF III FVCI Holdings India I Pte Ltd,Singapore,0.00,0.00,Received in the Company,
379,"PYRITE POWER PRIVATE
LIMITED",WEST BENGAL,Kolkata,"Electric power
generation using solar","BIF IV Emerald Holdings Pte
Ltd",Singapore,0.05,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,energy,,,,,,
380,Quantumbricks India private limited,TELANGANA,Hyderabad,"Providing software support and maintenance to the
clients",Quantumbricks inc,Canada,0.05,0.00,Received in the Company,
381,Qvantel Software Solutions Limited,TELANGANA,Hyderabad,"Publishing of operating
systems and system software",QVANTEL FINLAND OY,Finland,0.00,0.00,Received in the Company,
382,Qvantel Software Solutions Limited,TELANGANA,Hyderabad,"Publishing of operating
systems and system software",QVANTEL OY,Finland,0.80,0.01,Received in the Company,
383,"Radix Web Services
Private Limited",MAHARASHTRA,Mumbai,"Other business support
service activities n.e.c","RADIX DOMAIN SOLUTIONS
PTE. LTD",Singapore,0.00,0.00,"Received in
the company",
384,Radix Web Services Private Limited,MAHARASHTRA,Mumbai,Other business support service activities n.e.c,RADIX DOMAIN SOLUTIONS PTE. LTD,Singapore,0.10,0.00,Received in the company,
385,RAICHEM MEDICARE PRIVATE LIMITED,KARNATAKA,Raichur,"Manufacture of allopathic pharmaceutical
preparations","ICE S.P.A., Italy",Italy,608.40,8.11,Received in the Company,
386,RAMIND COLD FORGE PRIVATE LIMITED,TAMIL NADU,Vellore,"Manufacture of electric motors (except internal combustion engine
starting motors)",RISHABH MEHTA,U.S.A,3.94,0.05,Received in the Company,
387,"RAMKY ATALIAN
PRIVATE LIMITED",TELANGANA,Hyderabad,"Combined facilities
support activities","ATALIAN INTERNATIONAL
S.A.",Luxembourg,85.14,1.14,"Received in
the Company",
388,Ray Business Technologies Pvt. Ltd,TELANGANA,Hyderabad,"Other information technology and computer service
activities n.e.c",EUGENE C PADEN,U.S.A,1.28,0.02,Received in the company,
389,Ray Business Technologies Pvt. Ltd,TELANGANA,Hyderabad,"Other information technology and computer service
activities n.e.c",EUGENE C PADEN,U.S.A,1.28,0.02,Received in the Company,
390,RAZRTECH PRIVATE,MAHARASHTRA,Mumbai,Providing software,Razrtech Services (UK),United,0.73,0.01,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,LIMITED,,,"support and maintenance to the
clients",Limited,Kingdom,,,the Company,
391,RAZRTECH PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Providing software support and maintenance to the
clients",Razrtech Services (UK) Limited,United Kingdom,0.70,0.01,Received in the Company,
392,REALANALYTICS LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",REALANALYTICS LABS PTE LTD,Singapore,0.05,0.00,Received in the Company,
393,REALANALYTICS LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,REALANALYTICS LABS PTE LTD,Singapore,0.05,0.00,Received in the Company,
394,RED ROAD HEALTH SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other human health activities n.e.c. (including independent
ambulance activities)",ALEXANDRA AUGUSTIN,U.S.A,0.13,0.00,Received in the Company,
395,Reflections Info Systems Private Limited,KERALA,Thiruvananthapuram,Providing software support and maintenance to the clients,Pinvest Global Pte. Ltd,Singapore,0.11,0.00,Received in the Company,
396,Reflections Info Systems Private Limited,KERALA,Thiruvananthapuram,"Providing software support and maintenance to the
clients",Pinvest Global Pte. Ltd,Singapore,38.36,0.51,Received in the Company,
397,Reliance BP Mobility Limited,MAHARASHTRA,Mumbai,"Retail sale of automotive fuel in specialized stores [includes the activity of
petrol filling stations.",BP Global Investments Limited,United Kingdom,64738.58,863.26,Received in the Company,
398,"RESOLUTE MEDICAL
MANAGEMENT PRIVATE",KARNATAKA,Mysuru,"Other human health
activities n.e.c.",Dr Adnan Anwar Shaikh,U.S.A,8.79,0.12,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,LIMITED,,,"(including independent
ambulance activities)",,,,,,
399,RIDGEBACK NETWORK DEFENSE PRIVATE LIMITED,MAHARASHTRA,Pune,"Providing software support and maintenance to the
clients",RIDGEBACK NETWORK DEFENCE INC,U.S.A,0.06,0.00,Received in the Company,
400,RISHIKESH HERITAGE RESORTS PRIVATE LIMITED,UTTARAKHAND,Dehradun,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest houses
etc.)",ARDA INVESTMENTS,Netherland,1.41,0.02,Received in the Company,
401,Riskonnect Services Private Limited,KARNATAKA,Dakshina Kannada,Management consultancy activities,Riskonnect APAC Pty Ltd,Australia,0.00,0.00,Received in the Company,
402,ROCKETLANE TECHNOLOGIES PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Other information technology and computer service
activities n.e.c",Rocketlane Corp,U.S.A,0.05,0.00,Received in the Company,
403,ROCKETLANE TECHNOLOGIES PRIVATE LIMITED,TAMIL NADU,Kanchipuram,"Other information technology and computer service
activities n.e.c",Rocketlane Corp,U.S.A,0.05,0.00,Received in the Company,
404,RSM Delivery Center Private Limited,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c",RSM US LLP,U.S.A,73.15,0.98,Received in the Company,
405,RSM Delivery Center Private Limited,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c",RSM US International Holdco Three LLC,U.S.A,2.15,0.03,Received in the Company,
406,RUSO INDIA GRINDING & DISPERSING PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Manufacture of machine tools for turning, drilling, milling, shaping, planning,
boring, grinding etc.","RPV
Vermoegensverwaltungs- GmbH II",Germany,0.01,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
407,RUSO INDIA GRINDING & DISPERSING PRIVATE LIMITED,TAMIL NADU,Tiruvallur,"Manufacture of machine tools for turning, drilling, milling, shaping, planning,
boring, grinding etc.","RPV
Vermoegensverwaltungs- GmbH IV",Germany,0.01,0.00,Received in the Company,
408,Ruso Modular System India Private Limited,TAMIL NADU,Chennai,"Manufacture of switch,
switch box, lamp holders, lugs etc.",CUBIC-Modulsystem A/S,Denmark,0.01,0.00,Received in the company,
409,SAPIENCE ANALYTICS PRIVATE LIMITED,MAHARASHTRA,Pune,"Publishing of operating
business and other applications",Sapience Analytics Corporation,U.S.A,1.55,0.02,Received in the company,
410,SAPIENCE ANALYTICS PRIVATE LIMITED,MAHARASHTRA,Pune,Publishing of operating business and other applications,Sapience Analytics Corporation,U.S.A,1.51,0.02,Received in the Company,
411,SAPIENCE ANALYTICS PRIVATE LIMITED,MAHARASHTRA,Pune,"Publishing of operating
business and other applications",Sapience Analytics Corporation,U.S.A,1.55,0.02,Received in the Company,
412,Sara Analytics Private Limited,RAJASTHAN,Jaipur,"Accounting,
bookkeeping and auditing activities",Payal Sharma,U.S.A,0.79,0.01,Received in the company,
413,"Save Solutions Private
Limited",DELHI,South West Delhi,"Other business support
service activities n.e.c","MAJ INVEST FINANCIAL
INCLUSION FUND III K/S",Denmark,33.33,0.45,"Received in
the company",
414,"Save Solutions Private
Limited",DELHI,South West Delhi,"Other business support
service activities n.e.c","MAJ INVEST FINANCIAL
INCLUSION FUND III K/S",Denmark,33.33,0.45,"Received in
the company",
415,"Save Solutions Private
Limited",DELHI,South West Delhi,"Other business support
service activities n.e.c","MAJ INVEST FINANCIAL
INCLUSION FUND III K/S",Denmark,33.33,0.45,"Received in
the company",
416,SBASIC APPLICATIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Publishing of operating business and other
applications",SPACEBASIC.IN,U.S.A,0.07,0.00,Received in the Company,
417,"SBE RENEWABLES FOURTEEN PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Twenty Four Limited,United Kingdom,0.00,0.00,Received in the Company,
418,"SBE RENEWABLES
FOURTEEN PROJECTS",DELHI,NEW DELHI,"Electric power
generation using solar",SBE Twenty Four Limited,"United
Kingdom",0.00,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,PRIVATE LIMITED,,,energy,,,,,,
419,"SBE RENEWABLES
NINETEEN PROJECTS PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power
generation using solar energy",SBE Twenty Eight Limited,United Kingdom,0.00,0.00,Received in the Company,
420,"SBE RENEWABLES NINETEEN PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE TWENTY EIGHT LIMITED,United Kingdom,0.00,0.00,Received in the Company,
421,"SBE RENEWABLES TWELVE PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Twenty Three Limited,United Kingdom,0.00,0.00,Received in the Company,
422,"SBE RENEWABLES
TWELVE PROJECTS PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power
generation using solar energy",SBE Twenty Three Limited,United Kingdom,0.00,0.00,Received in the Company,
423,"SBE RENEWABLES TWENTY FIVE PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Twenty Five Limited,United Kingdom,0.00,0.00,Received in the Company,
424,"SBE RENEWABLES TWENTY FIVE PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Twenty Five Limited,United Kingdom,0.00,0.00,Received in the Company,
425,"SBE RENEWABLES TWENTY NINE PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Thirty Five Limited,United Kingdom,0.00,0.00,Received in the Company,
426,"SBE RENEWABLES
TWENTY NINE PROJECTS PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power
generation using solar energy",SBE Thirty Five Limited,United Kingdom,0.00,0.00,Received in the Company,
427,"SBE RENEWABLES TWENTY ONE PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Twenty Six Limited,United Kingdom,0.00,0.00,Received in the Company,
428,"SBE RENEWABLES
TWENTY ONE PROJECTS PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power
generation using solar energy",SBE Twenty Six Limited,United Kingdom,0.00,0.00,Received in the Company,
429,SBE RENEWABLES TWENTY PROJECTS PRIVATE LIMITED,DELHI,NEW DELHI,Electric power generation using solar energy,SBE Thirty Three Limited,United Kingdom,0.00,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
430,"SBE RENEWABLES TWENTY PROJECTS
PRIVATE LIMITED",DELHI,NEW DELHI,"Electric power generation using solar
energy",SBE Thirty Three Limited,United Kingdom,0.00,0.00,Received in the Company,
431,"SBE RENEWABLES TWENTY SEVEN PROJECTS PRIVATE
LIMITED",DELHI,NEW DELHI,Electric power generation using solar energy,SBE Thirty Four Limited,United Kingdom,0.00,0.00,Received in the Company,
432,"SBE RENEWABLES TWENTY SEVEN PROJECTS PRIVATE
LIMITED",DELHI,NEW DELHI,Electric power generation using solar energy,SBE Thirty Four Limited,United Kingdom,0.00,0.00,Received in the Company,
433,SBE RENEWABLES TWENTY TWO C1 PRIVATE LIMITED,DELHI,South West Delhi,Electric power generation using solar energy,SBE Twenty Two Limited,United Kingdom,0.00,0.00,Received in the Company,
434,"SBE RENEWABLES
TWENTY TWO C2 PRIVATE LIMITED",DELHI,South West Delhi,"Electric power
generation using solar energy",SBE Twenty Two Limited,United Kingdom,0.00,0.00,Received in the Company,
435,"SBE RENEWABLES
TWENTY TWO C3 PRIVATE LIMITED",DELHI,South West Delhi,"Electric power
generation using solar energy",SBE Twenty Two Limited,United Kingdom,0.00,0.00,Received in the Company,
436,"SBE RENEWABLES TWENTY TWO C4 PRIVATE
LIMITED",DELHI,South West Delhi,"Electric power generation using solar
energy",SBE Twenty Two Limited,United Kingdom,0.00,0.00,Received in the Company,
437,Securden Technologies Private Limited,TAMIL NADU,Kanchipuram,"Other information technology and computer service
activities n.e.c",SECURDEN INC,U.S.A,0.10,0.00,Received in the company,
438,SECURE RAIL INDIA PRIVATE LIMITED,HARYANA,Gurgaon,"Manufacture of specialized parts of railway or tramway locomotives or of rolling stock (bogies, axles and wheels,
brakes and parts of",Perpetuum Limited,United Kingdom,2.30,0.03,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"brakes; hooks and coupling devices, buffers and buffer
parts; shoc",,,,,,
439,"Seedworks International
Private Limited",TELANGANA,Hyderabad,"Seed processing for
propagation","South Asia Growth Fund IIA
Holdings LLC",U.S.A,1162.55,15.82,"Received in
the company",
440,SENMON ELECTRICAL TECHNOLOGY PRIVATE LIMITED,UTTAR PRADESH,GREATER NOIDA,"Manufacture of telephone and facsimile equipment, including telephone answering
machines, PBX",Zhang Lingli,China,0.01,0.00,Received in the Company,
441,Sequent Scientific Limited,MAHARASHTRA,Thane,"Manufacture of homoeopathic or biochemic pharmaceutical
preparations",CA Harbor Investments,Mauritius,5057.38,68.82,Received in the company,
442,Sequent Scientific Limited,MAHARASHTRA,Thane,"Manufacture of homoeopathic or biochemic pharmaceutical
preparations",CA Harbor Investments,Mauritius,1911.15,26.01,Received in the company,
443,Sequent Scientific Limited,MAHARASHTRA,Thane,"Manufacture of homoeopathic or biochemic pharmaceutical
preparations",CA Harbor Investments,Mauritius,1819.55,24.76,Received in the company,
444,Sequent Scientific Limited,MAHARASHTRA,Thane,"Manufacture of homoeopathic or biochemic pharmaceutical
preparations",CA Harbor Investments,Mauritius,2210.20,30.08,Received in the company,
445,Sequent Scientific Limited,MAHARASHTRA,Thane,"Manufacture of homoeopathic or biochemic
pharmaceutical",CA Harbor Investments,Mauritius,325.83,4.43,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,preparations,,,,,,
446,SERVICEBERRY TECHNOLOGIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other information technology and computer service
activities n.e.c",ACCION LABS HOLDING INC.,U.S.A,82.85,1.10,Received in the Company,
447,SHAMOIL EXIM PRIVATE LIMITED,MAHARASHTRA,Nagpur,"Wholesale of other households goods,
n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle
ricksh",The Outdoor Recreation Group LLC,U.S.A,0.50,0.01,Received in the Company,
448,SHANTIONE INFRAISTICS PRIVATE LIMITED,DELHI,South West Delhi,Real estate activities with own or leased property,Lion Global Assest PCC,Mauritius,0.05,0.00,Received in the Company,
449,SHIROKI TECHNICO INDIA PVT. LTD.,HARYANA,Gurgaon,"Manufacture of diverse parts and accessories for motor vehicles such as brakes, gearboxes, axles,road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, catalysers,
clutches, ste",Shiroki Corporation,Japan,137.16,1.87,Received in the company,
450,SHREESAMARTH TECH PROCESS ENGINEERING PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other special-purpose machinery n.e.c.,AMALIE ENGINEERING & ENVIRONMENTAL GROUP LLC,U.S.A,0.98,0.01,Received in the Company,
451,"Soliton Technologies
Private Limited",KARNATAKA,Bengaluru,"Other information
service activities n.e.c.","Enterprise International
Holdings B.V.",Netherland,15.56,0.21,"Received in
the company",
452,Soliton Technologies,KARNATAKA,Bengaluru,Other information,Enterprise International,Netherland,133.46,1.82,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,Private Limited,,,service activities n.e.c.,Holdings B.V.,,,,the company,
453,"Soliton Technologies
Private Limited",KARNATAKA,Bengaluru,"Other information
service activities n.e.c.","Enterprise International
Holdings B.V.",Netherland,40.86,0.56,"Received in
the company",
454,"Soliton Technologies
Private Limited",KARNATAKA,Bengaluru,"Other information
service activities n.e.c.","Enterprise International
Holdings B.V.",Netherland,39.38,0.54,"Received in
the company",
455,Soliton Technologies Private Limited,KARNATAKA,Bengaluru,Other information service activities n.e.c.,Enterprise International Holdings B.V.,Netherland,33.07,0.45,Received in the company,
456,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web- page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,5.30,0.07,Received in the Company,
457,spendlabs india private limited,DELHI,Central Delhi,"Other information technology and computer service
activities n.e.c",SPENDLABS INC.,U.S.A,0.10,0.00,Received in the Company,
458,"SPI Technologies India
Private Limited",PONDICHERRY,Pondicherry,"Management
consultancy activities","SPI Global Content Mauritius
Holding",Mauritius,0.00,0.00,"Received in
the company",
459,SPIROTECH HEAT EXCHANGERS PRIVATE LIMITED,UTTAR PRADESH,Ghaziabad,"Manufacture of other general purpose machinery n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use; calendering or other rolling machines
othe",LU-VE S.p.A.,Italy,332.71,4.46,Received in the Company,
460,"Standard Chartered
Finance Private Limited",MAHARASHTRA,Mumbai,"Telephone based
information services",Standard Chartered Bank,"United
Kingdom",155.50,2.07,"Received in
the Company",
461,STELLAR THERMBOND INDIA PRIVATE LIMITED,WEST BENGAL,Kolkata,"Manufacture of refractory mortars,
concretes etc.","OSMI, INC",U.S.A,0.00,0.00,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
462,STELLAR THERMBOND INDIA PRIVATE LIMITED,WEST BENGAL,Kolkata,"Manufacture of refractory mortars,
concretes etc.","OSMI, INC",U.S.A,0.00,0.00,Received in the Company,
463,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities n.e.c. (including independent
ambulance activities)",JACS Investment Fund Pty Ltd ATF for JACS Investment Superannuation Fund,Australia,0.04,0.00,Received in the Company,
464,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities n.e.c. (including independent
ambulance activities)",Ameet Madhusadan Gheewala,UAE,0.04,0.00,Received in the Company,
465,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,Other human health activities n.e.c. (including independent ambulance activities),Remnant Super Investments Pty Limited ATF Remnant Family Super Fund,Australia,0.09,0.00,Received in the Company,
466,"SUKRUT ELECTRIC COMPANY PRIVATE
LIMITED",MAHARASHTRA,Pune,Manufacture of other electrical equipment,MASCHINENFABRIK REINHAUSEN GMBH,Germany,16.98,0.23,Received in the Company,
467,SUKRUT ELECTRIC COMPANY PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other electrical equipment,MASCHINENFABRIK REINHAUSEN GMBH,Germany,1.35,0.02,Received in the Company,
468,"SUKRUT ELECTRIC COMPANY PRIVATE
LIMITED",MAHARASHTRA,Pune,Manufacture of other electrical equipment,MASCHINENFABRIK REINHAUSEN GMBH,Germany,46.36,0.62,Received in the Company,
469,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTEGRATED ASSET MANAGEMENT (ASIA) LIMITEED,HongKong,1.94,0.03,Received in the Company,
470,Superops Technologies Private Limited,TAMIL NADU,Chennai,"Other information technology and computer service
activities n.e.c",CUBFORCE INC,U.S.A,0.10,0.00,Received in the Company,
471,"Swiftace AI Private
Limited","ANDHRA
PRADESH",Visakhapatnam,"Other information
technology and",SWIFTACE INC,U.S.A,0.05,0.00,"Received in
the Company",
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"computer service
activities n.e.c",,,,,,
472,TALENTQUEST SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",TALENTQUEST LLC,U.S.A,1.50,0.02,Received in the Company,
473,TALENTQUEST SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and computer service
activities n.e.c",TALENTQUEST LLC,U.S.A,3.75,0.05,Received in the Company,
474,Tarjas Fintech Private Limited,HARYANA,Gurgaon,"Other financial service activities, except insurance and pension funding activities, n.e.c.",Indana Pte. Limited,Singapore,0.10,0.00,Received in the Company,
475,"TCCO INDIA PROJECTS
PRIVATE LIMITED",DELHI,South West Delhi,"Management
consultancy activities","The Climate Change
Organisation","United
Kingdom",0.07,0.00,"Received in
the company",
476,TEAM UNIVERSAL INFRATECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways",IJM Engineering (Mauritius) Limited,Mauritius,88.35,1.20,Received in the company,
477,TEAM UNIVERSAL INFRATECH PRIVATE LIMITED,TELANGANA,Hyderabad,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges,
tunnels and subways",IJM Engineering (Mauritius) Limited,Mauritius,151.65,2.03,Received in the Company,
478,TECFORLIME INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,"Support activities for other mining and
quarrying",CARMEUSE RESEARCH AND TECHNOLOGY SA,Belgium,0.01,0.00,Received in the company,
479,TECFORLIME INDIA,KARNATAKA,Bengaluru,Support activities for,TECFORLIME S.A.,Belgium,0.01,0.00,Received in,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,PRIVATE LIMITED,,,"other mining and
quarrying",,,,,the company,
480,TECHWIDER TECHNOLOGIES PRIVATE LIMITED,DELHI,South Delhi,"Other information technology and computer service
activities n.e.c",JUNGLE VENTURES II INVESTMENT HOLDING PTE LTD,Singapore,0.00,0.00,Received in the company,
481,TECHWIDER TECHNOLOGIES PRIVATE LIMITED,DELHI,South Delhi,"Other information technology and computer service
activities n.e.c",JUNGLE VENTURES II INVESTMENT HOLDING PTE LTD,Singapore,0.00,0.00,Received in the company,
482,TECHWIDER TECHNOLOGIES PRIVATE LIMITED,DELHI,South Delhi,Other information technology and computer service activities n.e.c,JUNGLE VENTURES II INVESTMENT HOLDING PTE LTD,Singapore,0.00,0.00,Received in the company,
483,TECNOCAP ORIENTAL PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Manufacture of other
fabricated metal products n.e.c.",TGP TECNOCAP GROUP PARTECIPAZIONI S.R.L,Italy,0.08,0.00,Received in the company,
484,TekFriday Processing Solutions Private Limited,TELANGANA,Hyderabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-
page designing",AF HOLDCO LLC,U.S.A,0.18,0.00,Received in the Company,
485,Tele Radio India Private Limited,MAHARASHTRA,Pune,"Wholesale of electrical machinery, equipment
and supplies, n.e.c.",Tele Radio Sverige AB,Sweden,0.00,0.00,Received in the company,
486,Tele Radio India Private Limited,MAHARASHTRA,Pune,"Wholesale of electrical machinery, equipment and supplies, n.e.c.",Tele Radio i Lysekil AB,Sweden,0.00,0.00,Received in the company,
487,Think & Learn Private Limited,KARNATAKA,Bengaluru,"General school education in the second stage of the secondary level (Senior/Higher
secondary) giving, in",SLP Beta Holdings Cayman Ltd,Cayman Islands,11005.44,149.77,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location (District),Item/ Activity,"Name of Foreign
Collaborator",Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"principle, access to
higher education",,,,,,
488,"THINKSTEP SUSTAINABILITY
SOLUTIONS PVT LTD",MAHARASHTRA,Mumbai,Management consultancy activities,M/s Thinkstep Limited,United Kingdom,0.43,0.01,Received in the company,
