Table No. 19 (c),,,,,,,,
"STATEMENT ON REMITTANCE-WISE OF FDI EQUITY INFLOWS RECEIVED UNDER RBI’s AUTOMATIC ROUTE
106,AXA ASSISTANCE INDIA PVT LTD,Belgium,INTER PARTNER ASSSTANCE SA,NEW DELHI,"Other professional, scientific and technical activities n.e.c.",0.02,0.00,
107,METAPURE SUPPLEMENT PRIVATE LIMITED,Belgium,ORMEX SA,NEW DELHI,Other non-specialised wholesale trade n.e.c.,3.40,0.05,
108,THINK & LEARN PRIVATE LIMITED,Belgium,VERLINVEST SA,BANGALORE,"General school education in the second stage of the secondary level (Senior/Higher secondary)
giving,",1.49,0.02,
109,YELLOW DRIVE TECHNOLOGIES PRIVATE LIMITE,Canada,MURALI VASAN SUNDARLINGAM,NEW DELHI,WHOLESALE AND RETAIL SALE OF USED MOTOR VEHICLES,0.49,0.01,
110,VIGNETTE INDIA PVT. LTD.,Canada,OPEN TEXT CORPORATION,HYDERABAD,Providing software support and maintenance to the clients,4.62,0.07,
111,PARKZEBRA TECHNOLOGIES PRIVATE LIMITED,Canada,PARKZEBRA INC,BANGALORE,Operation of web sites that use a search engine to generate and maintain extensive databases of internet,1.50,0.02,
112,ALLSIGHT SOFTWARE INDIA PRIVATE LIMITED,Canada,2560903 ONTARIO INC,CHENNAI,Other information technology and computer service activities n.e.c,4.51,0.07,
113,ALLSIGHT SOFTWARE INDIA PRIVATE LIMITED,Canada,2560906 ONTARIO INC,CHENNAI,Other information technology and computer service activities n.e.c,4.51,0.07,
Sl. No,Name of Indian Company,Country,Name of Foreign Collaborator,RBI Regional Office,Item of Manufacture,Amount of FDI Inflows,,
,,,,,,(In Rs million),(In US$ million),
114,RICHMOND CANADIAN INTERNATIONAL SCHOOLS,Canada,RAJAMOHAN NATARAJAN,CHENNAI,Other primary education activities n.e.c.,2.44,0.04,
115,EVERTZ INDIA PVT LTD,Canada,DOUGLAS BRUCE MOORE,MUMBAI,"Manufacture of radio and television studio and broadcasting equipment, including television cameras",0.08,0.00,
116,RICHMOND CANADIAN INTERNATIONAL SCHOOLS,Canada,RAJAMOHAN NATARAJAN,CHENNAI,Other primary education activities n.e.c.,2.47,0.04,
117,GALE CREATIVE AGENCY PRIVATE LIMITED,Canada,M/S GALE PARTNERS INC,BANGALORE,Advertising,20.68,0.32,
118,NPM TECHNOLOGIES PRIVATE LIMITED,Canada,CONSULTATION JEAN DESMARAIS INC,BANGALORE,Other information technology and computer service activities n.e.c,0.02,0.00,
